Column1,Column5,Column9
³¾,Adverb,*
³¾¸§,Adverb,*
³¾¸ğ·¹,Adverb,*
³¿»õ,Adverb,*
³À´Ù,Adverb,*
³Àµû,Adverb,*
³Ã´ãÈ÷,Adverb,*
³Ã·©È÷,Adverb,*
³Ã¼ÒÀûÀ¸·Î,Adverb,*
³Ã¼ö½º·¹,Adverb,*
³Ã¾öÈ÷,Adverb,*
³Ã¿¬È÷,Adverb,*
³ÃÁ¤½º·¹,Adverb,*
³ÃÁ¤È÷,Adverb,*
³ÃÃ¶È÷,Adverb,*
³ÃÅ­,Adverb,*
³ÃÅ­³ÃÅ­,Adverb,*
³ÃÈ¤È÷,Adverb,*
³È,Adverb,*
³È³È,Adverb,*
³È³ÈÂ¬Â¬,Adverb,*
³Ê±×·¯ÀÌ,Adverb,*
³Ê±Û³Ê±Û,Adverb,*
³Ê²öÀÌ,Adverb,*
³Ê²öÈ÷,Adverb,*
³Ê³ª¾øÀÌ,Adverb,*
³Ê´©·èÀÌ,Adverb,*
³Ê´ªÀÌ,Adverb,*
³Ê´õºĞÈ÷,Adverb,*
³Ê´ö³Ê´ö,Adverb,*
³Ê´ú³Ê´ú,Adverb,*
³Êµµ³ªµµ,Adverb,*
³Êµå·°³Êµå·°,Adverb,*
³Ê¸Ó,Adverb,*
³Ê¹«,Adverb,*
³Ê¹«³ª,Adverb,*
³Ê¹«³Ê¹«,Adverb,*
³Ê¹«µµ,Adverb,*
³ÊºªºªÀÌ,Adverb,*
³Êº²ÀÌ,Adverb,*
³ÊºÎ··³ĞÀûÀÌ,Adverb,*
³ÊºÎ½Ã,Adverb,*
³ÊºÎÁ×,Adverb,*
³ÊºÎÁ×ÀÌ,Adverb,*
³ÊºÎÁ×È÷,Adverb,*
³ÊºÒ³ÊºÒ,Adverb,*
³Êº×³Êº×,Adverb,*
³Êº×³Êº×ÀÌ,Adverb,*
³Êº×ÀÌ,Adverb,*
³Ê½º¸£¸£,Adverb,*
³Ê¾î¹«¿ì,Adverb,*
³Ê¿ï³Ê¿ï,Adverb,*
³ÊÀúºĞÈ÷,Adverb,*
³ÊÀı³ÊÀı,Adverb,*
³ÊÀıÈ÷,Adverb,*
³ÊÅĞ³ÊÅĞ,Adverb,*
³ÊÆŞ³ÊÆŞ,Adverb,*
³ÊÇ¬,Adverb,*
³ÊÇ¬³ÊÇ¬,Adverb,*
³ÊÇ¬³ÊÇ¬È÷,Adverb,*
³ÊÇ®³ÊÇ®,Adverb,*
³ÊÈÇ³ÊÈÇ,Adverb,*
³Ë±ÙÈ÷,Adverb,*
³Ë³ËÈ÷,Adverb,*
³Ë»ì½º·¹,Adverb,*
³Ì¾øÀÌ,Adverb,*
³Í´ö½º·¹,Adverb,*
³Íµé³Íµé,Adverb,*
³Í¶±,Adverb,*
³ÍÁî½Ã,Adverb,*
³ÍÁö½Ã,Adverb,*
³ÍÁş,Adverb,*
³ÍÁş³ÍÁş,Adverb,*
³ÍÂ¥·Î,Adverb,*
³Î¸§,Adverb,*
³Î¸§³Î¸§,Adverb,*
³Î¸®,Adverb,*
³ÎºÎÀû,Adverb,*
³ÎÂî°¨Ä¡,Adverb,*
³ÎÂï³ÎÂï,Adverb,*
³ÎÂï³ÎÂïÀÌ,Adverb,*
³ÎÂïÀÌ,Adverb,*
³ÎÂïÈ÷,Adverb,*
³ÎÆ´ÀÌ,Adverb,*
³ÎÆÛÀüÈ÷,Adverb,*
³Ğ°Ô,Adverb,*
³ĞÀû³ĞÀû,Adverb,*
³ĞÀû³ĞÀûÀÌ,Adverb,*
³ĞÀû½º¸§È÷,Adverb,*
³ĞÀûÀÌ,Adverb,*
³ĞÁ×,Adverb,*
³ĞÁ×³ĞÁ×,Adverb,*
³ĞÁ×³ĞÁ×ÀÌ,Adverb,*
³ĞÁ×½º¸§È÷,Adverb,*
³ĞÁ×ÀÌ,Adverb,*
³Ñ,Adverb,*
³Ñ¼®,Adverb,*
³Ñ¼º³Ñ¼º,Adverb,*
³Ñ½Ã³Ñ½Ë,Adverb,*
³Ñ½Ç³Ñ½Ç,Adverb,*
³Ñ½Ë³Ñ½Ë,Adverb,*
³ÑÂ½,Adverb,*
³Ò°Ô,Adverb,*
³Ò½Å,Adverb,*
³Ò½Å³Ò½Å,Adverb,*
³ÒÀû,Adverb,*
³ÒÀû³ÒÀû,Adverb,*
³ÒÀûÀÌ,Adverb,*
³ÒÁ×,Adverb,*
³ÒÁ×³ÒÁ×,Adverb,*
³ÒÁ×ÀÌ,Adverb,*
³×³×,Adverb,*
³×¿À³»¿À¾øÀÌ,Adverb,*
³×Àı·Î,Adverb,*
³ßÅ­,Adverb,*
³ë,Adverb,*
³ë°ïÈ÷,Adverb,*
³ë°ñ³ë°ñ,Adverb,*
³ë°ñÀûÀ¸·Î,Adverb,*
³ë±×¸§È÷,Adverb,*
³ë±Û³ë±Û,Adverb,*
³ë±Û³ë±ÛÈ÷,Adverb,*
³ë±ß³ë±ß,Adverb,*
³ë±ß³ë±ßÀÌ,Adverb,*
³ë±ßÀÌ,Adverb,*
³ë³ëÈ÷,Adverb,*
³ë´ÙÁö,Adverb,*
³ë´Ú,Adverb,*
³ë´Ú³ë´Ú,Adverb,*
³ëµĞÈ÷,Adverb,*
³ëµå¸®µí,Adverb,*
³ëµå¸®µíÀÌ,Adverb,*
³ë·®,Adverb,*
³ë·®À¸·Î,Adverb,*
³ë·ÃÈ÷,Adverb,*
³ë·çÇª·¹,Adverb,*
³ë¸£²ô¸§È÷,Adverb,*
³ë¸£½º¸§È÷,Adverb,*
³ë¸£Á·Á·È÷,Adverb,*
³ë¸§³ë¸§,Adverb,*
³ë¸§È÷,Adverb,*
³ë¸©³ë¸©,Adverb,*
³ë¸©³ë¸©ÀÌ,Adverb,*
³ë¸®ÂøÁö±ÙÈ÷,Adverb,*
³ë¸®Ä¡±ÙÈ÷,Adverb,*
³ë¸´ÀÌ,Adverb,*
³ë¹ÚÀÌ·Î,Adverb,*
³ë»ó,Adverb,*
³ë¼÷È÷,Adverb,*
³ë¿Ê³ë¿Ê,Adverb,*
³ëÂøÁö±ÙÈ÷,Adverb,*
³ëÇÇ°õ,Adverb,*
³ì³ìÈ÷,Adverb,*
³ì·ÏÈ÷,Adverb,*
³ì½Å³ì½Å,Adverb,*
³ì½ÅÈ÷,Adverb,*
³ì½Ç³ì½Ç,Adverb,*
³ìÀÛÁö±ÙÈ÷,Adverb,*
³ìÁø³ìÁø,Adverb,*
³ìÁøÈ÷,Adverb,*
³í¸®ÀûÀ¸·Î,Adverb,*
³î³îÈ÷,Adverb,*
³î¸éÈ÷,Adverb,*
³ò³¯°°ÀÌ,Adverb,*
³óÅ¹È÷,Adverb,*
³óÈÄÈ÷,Adverb,*
³ô°Ô,Adverb,*
³ô³ôÀÌ,Adverb,*
³ôÀ¸¶ô³·À¸¶ô,Adverb,*
³ôÀÌ,Adverb,*
³ôÀÌ³ôÀÌ,Adverb,*
³ôÁö°Å´Ï,Adverb,*
³ôÁö¸·ÀÌ,Adverb,*
³ôÁ÷³ôÁ÷,Adverb,*
³ôÁ÷³ôÁ÷ÀÌ,Adverb,*
³ôÁ÷ÀÌ,Adverb,*
³ú²Ã½º·¹,Adverb,*
³ú¶ôÈ÷,Adverb,*
³úÈ®È÷,Adverb,*
´©±×¸§È÷,Adverb,*
´©±Û´©±Û,Adverb,*
´©±Û´©±ÛÈ÷,Adverb,*
´©±ß´©±ß,Adverb,*
´©±ß´©±ßÀÌ,Adverb,*
´©±ßÀÌ,Adverb,*
´©²ŞÈ÷,Adverb,*
´©³â,Adverb,*
´©´©ÀÌ,Adverb,*
´©´©È÷,Adverb,*
´©´ö´©´ö,Adverb,*
´©µµ,Adverb,*
´©··´©··,Adverb,*
´©¸£²ô¸§È÷,Adverb,*
´©¸£¶ôºÓÀ¸¶ô,Adverb,*
´©¸£¶ôÇª¸£¶ô,Adverb,*
´©¸£½º¸§È÷,Adverb,*
´©¸£Á×Á×È÷,Adverb,*
´©¸£Å×Å×,Adverb,*
´©¸§´©¸§,Adverb,*
´©¸§È÷,Adverb,*
´©¸©´©¸©,Adverb,*
´©¸©´©¸©ÀÌ,Adverb,*
´©¸®Ã´Áö±ÙÈ÷,Adverb,*
´©¸®Ä¡±ÙÈ÷,Adverb,*
´©¸´´©¸´,Adverb,*
´©½Ã,Adverb,*
´©ÀûÀûÀ¸·Î,Adverb,*
´©Â÷,Adverb,*
´©Ã´Áö±ÙÈ÷,Adverb,*
´©È¸,Adverb,*
´ª´ªÈ÷,Adverb,*
´ª½Å´ª½Å,Adverb,*
´ª½ÅÈ÷,Adverb,*
´ª½Ç´ª½Ç,Adverb,*
´ªÁø´ªÁø,Adverb,*
´ªÁøÈ÷,Adverb,*
´«´«ÀÌ,Adverb,*
´«»¡¸®,Adverb,*
´«Ä¡²¯,Adverb,*
´­´­È÷,Adverb,*
´­¸éÈ÷,Adverb,*
´µ¿¬½º·¹,Adverb,*
´µ¿¬È÷,Adverb,*
´µ¿³´µ¿³,Adverb,*
´µ¿³ÀÌ,Adverb,*
´µÁö±ÙÈ÷,Adverb,*
´µÃ´Áö±ÙÈ÷,Adverb,*
´À±Ù´À±Ù,Adverb,*
´À±Û´À±Û,Adverb,*
´À±ß´À±ß,Adverb,*
´À±ßÀÌ,Adverb,*
´À±â,Adverb,*
´À²¨ÀÌ,Adverb,*
´À³¦,Adverb,*
´À´å,Adverb,*
´À´å¾øÀÌ,Adverb,*
´À·°´À·°,Adverb,*
´À·±È÷,Adverb,*
´À·ç,Adverb,*
´À¸¥È÷,Adverb,*
´À¸´´À¸´,Adverb,*
´À¹°´À¹°,Adverb,*
´À¹É´À¹É,Adverb,*
´À½¼È÷,Adverb,*
´ÀÀû´ÀÀû,Adverb,*
´ÀÁî¸·ÀÌ,Adverb,*
´ÀÁî¸·È÷,Adverb,*
´ÀÁö°¨Ä¡,Adverb,*
´ÀÁö°Å´Ï,Adverb,*
´ÀÁö¸·ÀÌ,Adverb,*
´ÀÁ÷´ÀÁ÷,Adverb,*
´ÀÁ÷´ÀÁ÷ÀÌ,Adverb,*
´ÀÁ÷ÀÌ,Adverb,*
´ÀÁş,Adverb,*
´ÀÁş´ÀÁş,Adverb,*
´ÀÁş´ÀÁşÀÌ,Adverb,*
´ÀÁşÀÌ,Adverb,*
´Á½Å,Adverb,*
´Á½Ç,Adverb,*
´Â½Ç³­½Ç,Adverb,*
´ÂÀû´ÂÀû,Adverb,*
´ÂÁ¤´ÂÁ¤,Adverb,*
´ÂÁö·°´ÂÁö·°,Adverb,*
´ÂÁú´ÂÁú,Adverb,*
´Ã,Adverb,*
´Ã··´Ã··,Adverb,*
´Ã¸§,Adverb,*
´Ã¸§´Ã¸§,Adverb,*
´Ã»ó,Adverb,*
´Ã½Ö,Adverb,*
´Ã½éÈ÷,Adverb,*
´Ã¾À,Adverb,*
´Ã¾À´Ã¾À,Adverb,*
´Ã¾ÀÇÏ°Ô,Adverb,*
´Ã¾ÀÈ÷,Adverb,*
´ÃÂÄ´ÃÂÄ,Adverb,*
´ÃÄÈ´ÃÄÈ,Adverb,*
´ÃÅ«´ÃÅ«,Adverb,*
´ÃÅ«È÷,Adverb,*
´Ä¼÷ÀÌ,Adverb,*
´Æ·ÄÈ÷,Adverb,*
´Æ¸§½º·¹,Adverb,*
´Æ¸§È÷,Adverb,*
´Æ½Ç´Æ½Ç,Adverb,*
´Æ¿¬È÷,Adverb,*
´ÆÃ¶È÷,Adverb,*
´ÆÈ£È÷,Adverb,*
´É±Û´É±Û,Adverb,*
´É±Û½º·¹,Adverb,*
´É´çÈ÷,Adverb,*
´Éµ¿ÀûÀ¸·Î,Adverb,*
´É¶õÈ÷,Adverb,*
´É·Â²¯,Adverb,*
´É¼÷È÷,Adverb,*
´ÉÁØÈ÷,Adverb,*
´ÉÃ»´ÉÃ»,Adverb,*
´ÉÃ»½º·¹,Adverb,*
´ÉÈ°È÷,Adverb,*
´ÉÈ÷,Adverb,*
´Ê°Ô,Adverb,*
´ÊÃß,Adverb,*
´Î¸§,Adverb,*
´Î¸®¸®,Adverb,*
´Î¸®¸®Äô´õÄô,Adverb,*
ˆŠÅ­,Adverb,*
ˆŠÅ­ˆŠÅ­,Adverb,*
´Ï±Û´Ï±Û,Adverb,*
´Ò´Ï¸®,Adverb,*
´Ò¸®¸®,Adverb,*
´Ò¸®¸®Äô´öÄô,Adverb,*
´×´×,Adverb,*
´×Å­,Adverb,*
´Ù,Adverb,*
´Ù°¢µµ·Î,Adverb,*
´Ù°°ÀÌ,Adverb,*
´Ù±×¸®,Adverb,*
´Ù±Û´Ù±Û,Adverb,*
´Ù±Ş½º·¹,Adverb,*
´Ù±ŞÈ÷,Adverb,*
´Ù´Ù,Adverb,*
´Ù´Ù±Í´Ù´Ù±Í,Adverb,*
´Ù´Ù´Ù,Adverb,*
´Ù´Ù´Ù´Ù,Adverb,*
´Ù´Ù´Ù´Ù´Ù,Adverb,*
´Ù´Ù´Ù´Ù´Ù´Ù´Ù´Ù,Adverb,*
´Ù´Ù´Ú,Adverb,*
´Ù´Ù´Ú´Ù,Adverb,*
´Ù´Ù´Ú´Ù´Ù´Ú,Adverb,*
´Ù´Ú,Adverb,*
´Ù´Ú´Ù´Ú,Adverb,*
´Ù´Úµüµü,Adverb,*
´Ù´Ş´Ù´Ş,Adverb,*
´Ù´ŞÀÌ,Adverb,*
´Ùµ¶´Ùµ¶,Adverb,*
´ÙµÏ´ÙµÏ,Adverb,*
´Ùµë´Ùµë,Adverb,*
´ÙµëÀÛ´ÙµëÀÛ,Adverb,*
´Ùµû°¡,Adverb,*
´Ù¶ô°°ÀÌ,Adverb,*
´Ù·¡´Ù·¡,Adverb,*
´Ù¸£°Ô,Adverb,*
´Ù¸£¶û,Adverb,*
´Ù¸£¶û´Ù¸£¶û,Adverb,*
´Ù¸£¸£,Adverb,*
´Ù¸£¸£¸£,Adverb,*
´Ù¸£¸£¸£¸£,Adverb,*
´Ù¸£¸£¸¤,Adverb,*
´Ù¸£¸¤,Adverb,*
´Ù¸£¸¤´Ù¸£¸¤,Adverb,*
´Ù¸£¸ª,Adverb,*
´Ù¸§¾øÀÌ,Adverb,*
´Ù¸À,Adverb,*
´Ù¹®´Ù¹®,Adverb,*
´Ù¹°´Ù¹°,Adverb,*
´Ù¹Ú´Ù¹Ú,Adverb,*
´Ù¹ßÀûÀ¸·Î,Adverb,*
´Ùº¸·Ï´Ùº¸·Ï,Adverb,*
´Ùº¸·ÏÀÌ,Adverb,*
´Ùº¹´Ùº¹,Adverb,*
´Ùº¹½º·¹,Adverb,*
´Ùº¹ÀÌ,Adverb,*
´ÙºÎ·è´ÙºÎ·è,Adverb,*
´ÙºĞÀÌ,Adverb,*
´ÙºĞÈ÷,Adverb,*
´ÙºÒ°ú,Adverb,*
´ÙºÒ´ÙºÒ,Adverb,*
´Ùº×´Ùº×,Adverb,*
´Ùº×ÀÌ,Adverb,*
´Ùºı,Adverb,*
´Ùºı´Ùºı,Adverb,*
´Ù»Ò,Adverb,*
´Ù»Ò´Ù»Ò,Adverb,*
´Ù»ç·ÎÀÌ,Adverb,*
´Ù»çºĞÁÖÈ÷,Adverb,*
´Ù»ç½º·¹,Adverb,*
´Ù¼Ò,Adverb,*
´Ù¼Ò°£,Adverb,*
´Ù¼Ò°ğÀÌ,Adverb,*
´Ù¼Ò°÷ÀÌ,Adverb,*
´Ù¼Ò¼ÓÀÌ,Adverb,*
´Ù¼öÈ÷,Adverb,*
´Ù½Ã,Adverb,*
´Ù½Ã±İ,Adverb,*
´Ù½Ã¾øÀÌ,Adverb,*
´Ù½É½º·¹,Adverb,*
´Ù½ÉÈ÷,Adverb,*
´Ù¾Æ,Adverb,*
´Ù¿øÀûÀ¸·Î,Adverb,*
´ÙÀ½,Adverb,*
´ÙÀ½´ÙÀ½,Adverb,*
´ÙÀÛ´ÙÀÛ,Adverb,*
´ÙÁ¤´Ù°¨È÷,Adverb,*
´ÙÁ¤½º·¹,Adverb,*
´ÙÁ¤ÇÏ´Ï,Adverb,*
´ÙÁ¤È÷,Adverb,*
´ÙÂ¥°íÂ¥,Adverb,*
´ÙÂ¥°íÂ¥·Î,Adverb,*
´ÙÃ¤·ÎÀÌ,Adverb,*
´ÙÆÈ´ÙÆÈ,Adverb,*
´ÙÇÔ²²,Adverb,*
´ÙÇÔ¾øÀÌ,Adverb,*
´ÙÇà½º·¹,Adverb,*
´ÙÇàÀÌ,Adverb,*
´ÙÇàÈ÷,Adverb,*
´Ú,Adverb,*
´Ú´Ù±×¸£¸£,Adverb,*
´Ú´Ù±Û´Ú´Ù±Û,Adverb,*
´Ú´Ù´Ú´Ù´Ú,Adverb,*
´Ú´Ú,Adverb,*
´Ú½Ç´Ú½Ç,Adverb,*
´ÚÀÛ´ÚÀÛ,Adverb,*
´ÚÁö´ÚÁö,Adverb,*
´Ü°ÉÀ½¿¡,Adverb,*
´Ü°á¿¡,Adverb,*
´Ü°èÀûÀ¸·Î,Adverb,*
´Ü±âÀûÀ¸·Î,Adverb,*
´Ü±è¿¡,Adverb,*
´Ü´Ù,Adverb,*
´Ü´Ù´Ù,Adverb,*
´Ü´ÜÀÌ,Adverb,*
´Ü´ÜÈ÷,Adverb,*
´ÜµµÁ÷ÀÔÀûÀ¸·Î,Adverb,*
´Üµ¶ÀûÀ¸·Î,Adverb,*
´Ü¶õÈ÷,Adverb,*
´Ü¹Ù¶÷¿¡,Adverb,*
´Ü¹Ú¿¡,Adverb,*
´Ü¹ø¿¡,Adverb,*
´Ü¼±ÀûÀ¸·Î,Adverb,*
´Ü¼¼Æ÷ÀûÀ¸·Î,Adverb,*
´Ü¼ÓÀûÀ¸·Î,Adverb,*
´Ü¼÷È÷,Adverb,*
´Ü¼øÀÌ,Adverb,*
´Ü¼øÈ÷,Adverb,*
´Ü¼û¿¡,Adverb,*
´Ü¿¬,Adverb,*
´Ü¿¬ÄÚ,Adverb,*
´Ü¿¬È÷,Adverb,*
´ÜÀÛ½º·¹,Adverb,*
´ÜÀûÀ¸·Î,Adverb,*
´ÜÁ¤½º·¹,Adverb,*
´ÜÁ¤ÄÚ,Adverb,*
´ÜÁ¤È÷,Adverb,*
´ÜÁ¶·ÎÀÌ,Adverb,*
´ÜÁßÈ÷,Adverb,*
´ÜÁö,Adverb,*
´ÜÃâÈ÷,Adverb,*
´ÜÆÄ¹æ,Adverb,*
´ÜÆÇ,Adverb,*
´ÜÆíÀûÀ¸·Î,Adverb,*
´ÜÆòÈ÷,Adverb,*
´ÜÈ£È÷,Adverb,*
´ÜÈ­È÷,Adverb,*
´Ş°¡´Ú,Adverb,*
´Ş°¡´Ú´Ş°¡´Ú,Adverb,*
´Ş°¡´ç,Adverb,*
´Ş°¡´ç´Ş°¡´ç,Adverb,*
´Ş°¡¶ô,Adverb,*
´Ş°¡¶ô´Ş°¡¶ô,Adverb,*
´Ş°¡ÀÌ,Adverb,*
´Ş°¢,Adverb,*
´Ş°¢´Ş°¢,Adverb,*
´Ş°­,Adverb,*
´Ş°­´Ş°­,Adverb,*
´Ş°õÈ÷,Adverb,*
´Ş±×¶ô,Adverb,*
´Ş±×¶ô´Ş±×¶ô,Adverb,*
´Ş±×¶û,Adverb,*
´Ş±×¶û´Ş±×¶û,Adverb,*
´Ş±Ù´Ş±Ù,Adverb,*
´Ş±Ù´Ş±ÙÈ÷,Adverb,*
´Ş±İÈ÷,Adverb,*
´Ş±î´Ú,Adverb,*
´Ş±î´Ú´Ş±î´Ú,Adverb,*
´Ş±î´ç,Adverb,*
´Ş±î´ç´Ş±î´ç,Adverb,*
´Ş±ï,Adverb,*
´Ş±ï´Ş±ï,Adverb,*
´Ş±ø,Adverb,*
´Ş±ø´Ş±ø,Adverb,*
´Ş´Ş,Adverb,*
´Ş´Ş´Ş,Adverb,*
´Ş¶ó´ç,Adverb,*
´Ş¶ó´ç´Ş¶ó´ç,Adverb,*
´Ş¶û,Adverb,*
´Ş¶û´Ş¶û,Adverb,*
´Ş·¡´Ş·¡,Adverb,*
´Ş¸®,Adverb,*
´Ş¸·´Ş¸·,Adverb,*
´Ş¸Á´Ş¸Á,Adverb,*
´Ş½Ï,Adverb,*
´Ş½Ï´Ş½Ï,Adverb,*
´ŞÂ¦Áö±ÙÈ÷,Adverb,*
´ŞÂøÁö±ÙÈ÷,Adverb,*
´ŞÄ«´Ú,Adverb,*
´ŞÄ«´Ú´ŞÄ«´Ú,Adverb,*
´ŞÄ«´ç,Adverb,*
´ŞÄ«´ç´ŞÄ«´ç,Adverb,*
´ŞÄ¬,Adverb,*
´ŞÄ¬´ŞÄ¬,Adverb,*
´ŞÄ²,Adverb,*
´ŞÄ²´ŞÄ²,Adverb,*
´ŞÄŞÈ÷,Adverb,*
´ŞÅ­È÷,Adverb,*
´ã´ãÈ÷,Adverb,*
´ã´ëÈ÷,Adverb,*
´ã¹Ù´ç,Adverb,*
´ã¹Ù´ç´ã¹Ù´ç,Adverb,*
´ã¹Ú,Adverb,*
´ã¹æ,Adverb,*
´ã¹æ´ã¹æ,Adverb,*
´ãºı,Adverb,*
´ã»Ò,Adverb,*
´ã»Ò´ã»Ò,Adverb,*
´ã»ÒÀÌ,Adverb,*
´ã»ó´ã»ó,Adverb,*
´ã¼º´ã¼º,Adverb,*
´ã¼ş´ã¼ş,Adverb,*
´ã½Ï,Adverb,*
´ã½ï,Adverb,*
´ã½ï´ã½ï,Adverb,*
´ã¾¦´ã¾¦,Adverb,*
´ã¿¬È÷,Adverb,*
´ä´äÈ÷,Adverb,*
´ä»è,Adverb,*
´ä»è´ä»è,Adverb,*
´ç,Adverb,*
´ç°¢,Adverb,*
´ç±×¶ó´Ï,Adverb,*
´ç±Ù,Adverb,*
´ç±Û´ç±Û,Adverb,*
´ç±İ,Adverb,*
´ç´ç,Adverb,*
´ç´çÈ÷,Adverb,*
´çµ¹È÷,Adverb,*
´çºĞ°£,Adverb,*
´çºü,Adverb,*
´ç½Ë,Adverb,*
´ç½Ë´ç½Ë,Adverb,*
´ç¿¬,Adverb,*
´ç¿¬È÷,Adverb,*
´çÀ§ÀûÀ¸·Î,Adverb,*
´çÀå,Adverb,*
´çÃÊ,Adverb,*
´çÃÖ,Adverb,*
´çÄ¡,Adverb,*
´çÈ²½º·¹,Adverb,*
´çÈ²È÷,Adverb,*
´êÀ»¶ô¸»¶ô,Adverb,*
´ë°¢,Adverb,*
´ë°¢´ë°¢,Adverb,*
´ë°­,Adverb,*
´ë°­´ë°­,Adverb,*
´ë°³,Adverb,*
´ë°Å,Adverb,*
´ë°ß½º·¹,Adverb,*
´ë°ßÈ÷,Adverb,*
´ë°í,Adverb,*
´ë°üÀı,Adverb,*
´ë±¸·ç·ç,Adverb,*
´ë±¼´ë±¼,Adverb,*
´ë±Ô¸ğÀûÀ¸·Î,Adverb,*
´ë±×¶ô,Adverb,*
´ë±×¶ô´ë±×¶ô,Adverb,*
´ë±×·°,Adverb,*
´ë±×¸£¸£,Adverb,*
´ë±Û´ë±Û,Adverb,*
´ë±ï,Adverb,*
´ë±ï´ë±ï,Adverb,*
´ë²Û´ë²Û,Adverb,*
´ë²ÛÈ÷,Adverb,*
´ë³»¿ÜÀûÀ¸·Î,Adverb,*
´ë³»ÀûÀ¸·Î,Adverb,*
´ë³õ°í,Adverb,*
´ë³õ±¸,Adverb,*
´ë´Ü,Adverb,*
´ë´Ü½º·¹,Adverb,*
´ë´ÜÈ÷,Adverb,*
´ë´ã½º·¹,Adverb,*
´ë´ãÈ÷,Adverb,*
´ë´ë·Î,Adverb,*
´ë´ëÀûÀ¸·Î,Adverb,*
´ëµû,Adverb,*
´ë¶ä,Adverb,*
´ë·«,Adverb,*
´ë·«ÀûÀ¸·Î,Adverb,*
´ë·Õ,Adverb,*
´ë·Õ´ë·Õ,Adverb,*
´ë¸³ÀûÀ¸·Î,Adverb,*
´ë¹®´ë¹®,Adverb,*
´ë¹®´ë¹®ÀÌ,Adverb,*
´ë¹ø,Adverb,*
´ë¹ø¿¡,Adverb,*
´ë¹ü,Adverb,*
´ë¹ü½º·¹,Adverb,*
´ë¹üÈ÷,Adverb,*
´ëºÎºĞ,Adverb,*
´ë»§,Adverb,*
´ë¼ö·ÎÀÌ,Adverb,*
´ë½Å,Adverb,*
´ë¾È,Adverb,*
´ë¿ÜÀûÀ¸·Î,Adverb,*
´ë¿ëÀûÀ¸·Î,Adverb,*
´ëÀÚÀûÀ¸·Î,Adverb,*
´ëÀú,Adverb,*
´ëÁ¤ÄÚ,Adverb,*
´ëÁ¶ÀûÀ¸·Î,Adverb,*
´ëÁß¾øÀÌ,Adverb,*
´ëÁßÀûÀ¸·Î,Adverb,*
´ëÃ³,Adverb,*
´ëÃ¼,Adverb,*
´ëÃ¼·Î,Adverb,*
´ëÃ¼ÀûÀ¸·Î,Adverb,*
´ëÃÑ,Adverb,*
´ëÃæ,Adverb,*
´ëÃæ´ëÃæ,Adverb,*
´ëÄÁ,Adverb,*
´ëÆÇ,Adverb,*
´ëÆø,Adverb,*
´ëÇ¥ÀûÀ¸·Î,Adverb,*
´ëÈ­ÀûÀ¸·Î,Adverb,*
´ì,Adverb,*
´ì´ë±¸·ç·ç,Adverb,*
´ì´ë±¼,Adverb,*
´ì´ë±¼´ì´ë±¼,Adverb,*
´ì´ë±×¸£¸£,Adverb,*
´ì´ë±Û´ì´ë±Û,Adverb,*
´ì´ì´ì,Adverb,*
´ñ´Ù,Adverb,*
´ñµğ,Adverb,*
´ó,Adverb,*
´ó°¡´ç,Adverb,*
´ó°¡´ç´ó°¡´ç,Adverb,*
´ó°¥,Adverb,*
´ó°¥´ó°¥,Adverb,*
´ó°­,Adverb,*
´ó°­´ó°­,Adverb,*
´ó°ø,Adverb,*
´ó±×¶ó´Ï,Adverb,*
´ó±×¶û,Adverb,*
´ó±×¶û´ó±×¶û,Adverb,*
´ó±×·¯´Ï,Adverb,*
´ó±×··´ó±×··,Adverb,*
´ó±×¸¶´Ï,Adverb,*
´ó±Û´ó±Û,Adverb,*
´ó´ó,Adverb,*
´óµ¹°°ÀÌ,Adverb,*
´õ,Adverb,*
´õ±İ´õ±İ,Adverb,*
´õ²²´õ²²,Adverb,*
´õ²û´õ²û,Adverb,*
´õ³ª,Adverb,*
´õ³Ñ½º·¹,Adverb,*
´õ´õ±¸³ª,Adverb,*
´õ´õ±Í´õ´õ±Í,Adverb,*
´õ´õ¿í,Adverb,*
´õ´ö´õ´ö,Adverb,*
´õ´ú´õ´ú,Adverb,*
´õ´ú¹µÀÌ,Adverb,*
´õ´ú¾øÀÌ,Adverb,*
´õµ¢½Ç,Adverb,*
´õµ¢½Ç´õµ¢½Ç,Adverb,*
´õµë´õµë,Adverb,*
´õµëÀû´õµëÀû,Adverb,*
´õµğ,Adverb,*
´õµğ´õµğ,Adverb,*
´õ·¯,Adverb,*
´õ·¯±¸³ª,Adverb,*
´õ·¯´õ·¯,Adverb,*
´õ·°,Adverb,*
´õ·°´õ·°,Adverb,*
´õ·¹´õ·¹,Adverb,*
´õ¸£··´õ¸£··,Adverb,*
´õ¸£¸£,Adverb,*
´õ¸£¸ª,Adverb,*
´õ¸ª´õ¸ª,Adverb,*
´õ¸é´õ¸éÈ÷,Adverb,*
´õ¹÷´õ¹÷,Adverb,*
´õºÎ·è´õºÎ·è,Adverb,*
´õºÎ·èÀÌ,Adverb,*
´õºÎ·èÈ÷,Adverb,*
´õºÒ¾î,Adverb,*
´õ»¶,Adverb,*
´õ»¶´õ»¶,Adverb,*
´õ¾Æ´Ï,Adverb,*
´õ¾øÀÌ,Adverb,*
´õ¿ì±â,Adverb,*
´õ¿ì±â³ª,Adverb,*
´õ¿í,Adverb,*
´õ¿í´õ,Adverb,*
´õ¿í´õ¿í,Adverb,*
