Column1,Column5,Column9
내다붓,Verb,*
내다뿜,Verb,*
내다팔,Verb,*
내닫,Verb,*
내달,Verb,*
내달리,Verb,*
내대,Verb,*
내던지,Verb,*
내돌리,Verb,*
내동댕이치,Verb,*
내두,Verb,*
내두르,Verb,*
내둘리,Verb,*
내드리,Verb,*
내들,Verb,*
내디,Verb,*
내디디,Verb,*
내딛,Verb,*
내딪,Verb,*
내뚫리,Verb,*
내뛰,Verb,*
내레가,Verb,*
내레다보,Verb,*
내레오,Verb,*
내려가,Verb,*
내려깔,Verb,*
내려놓,Verb,*
내려다보,Verb,*
내려다보이,Verb,*
내려다오,Verb,*
내려디디,Verb,*
내려뚫리,Verb,*
내려뜨,Verb,*
내려뜨리,Verb,*
내려보,Verb,*
내려보내,Verb,*
내려서,Verb,*
내려쏟,Verb,*
내려쓰,Verb,*
내려쓸,Verb,*
내려앉,Verb,*
내려오,Verb,*
내려지,Verb,*
내려쪼이,Verb,*
내려쬐,Verb,*
내려찍,Verb,*
내려치,Verb,*
내리,Verb,*
내리가,Verb,*
내리갈기,Verb,*
내리감,Verb,*
내리긋,Verb,*
내리깔,Verb,*
내리깔리,Verb,*
내리꽂,Verb,*
내리꽂히,Verb,*
내리누르,Verb,*
내리닫,Verb,*
내리달리,Verb,*
내리덮이,Verb,*
내리덮치,Verb,*
내리뜨,Verb,*
내리락하,Verb,*
내리몰,Verb,*
내리밀,Verb,*
내리박히,Verb,*
내리받,Verb,*
내리보,Verb,*
내리붓,Verb,*
내리비추,Verb,*
내리비치,Verb,*
내리뻗,Verb,*
내리뻗치,Verb,*
내리쉬,Verb,*
내리쓰,Verb,*
내리쓸,Verb,*
내리오,Verb,*
내리우,Verb,*
내리지르,Verb,*
내리쪼이,Verb,*
내리쬐,Verb,*
내리찌,Verb,*
내리찍,Verb,*
내리찧,Verb,*
내리치,Verb,*
내리퍼붓,Verb,*
내리훑,Verb,*
내립뜨,Verb,*
내맡기,Verb,*
내맺히,Verb,*
내먹,Verb,*
내몰,Verb,*
내몰리,Verb,*
내미,Verb,*
내밀,Verb,*
내밀내밀허,Verb,*
내밀리,Verb,*
내밀치,Verb,*
내바치,Verb,*
내박치,Verb,*
내받,Verb,*
내발리,Verb,*
내배,Verb,*
내뱉,Verb,*
내버려두,Verb,*
내버리,Verb,*
내보,Verb,*
내보내,Verb,*
내보이,Verb,*
내붙,Verb,*
내붙이,Verb,*
내블,Verb,*
내비두,Verb,*
내비치,Verb,*
내빼,Verb,*
내뺏,Verb,*
내뻔지,Verb,*
내뻗,Verb,*
내뻗치,Verb,*
내뽑,Verb,*
내뿌리,Verb,*
내뿜,Verb,*
내섬기,Verb,*
내세우,Verb,*
내솟,Verb,*
내쉬,Verb,*
내쌓,Verb,*
내쏘,Verb,*
내쏟,Verb,*
내어놓,Verb,*
내어눕,Verb,*
내어다보,Verb,*
내어둘르,Verb,*
내어디디,Verb,*
내어밀,Verb,*
내어보내,Verb,*
내어쫓,Verb,*
내오,Verb,*
내이,Verb,*
내젓,Verb,*
내주,Verb,*
내쥐,Verb,*
내지르,Verb,*
내질르,Verb,*
내질리,Verb,*
내짖,Verb,*
내쫓,Verb,*
내쫓기,Verb,*
내차,Verb,*
내치,Verb,*
내키,Verb,*
내팽개지,Verb,*
내팽개치,Verb,*
내팽겨치,Verb,*
내휘두르,Verb,*
내흔들,Verb,*
낼름거리,Verb,*
냄기,Verb,*
냄새나,Verb,*
냅두,Verb,*
냅뚜,Verb,*
냠냠거리,Verb,*
너덜거리,Verb,*
너덜대,Verb,*
너부러지,Verb,*
너울거리,Verb,*
너울대,Verb,*
너털거리,Verb,*
너풀거리,Verb,*
너풀대,Verb,*
넉넉잡,Verb,*
넋빠지,Verb,*
넌출지,Verb,*
널,Verb,*
널뛰,Verb,*
널름거리,Verb,*
널리,Verb,*
널부러지,Verb,*
널브러뜨리,Verb,*
널브러지,Verb,*
널어놓,Verb,*
널찌,Verb,*
넒나들,Verb,*
넓,Verb,*
넓히,Verb,*
넘,Verb,*
넘가,Verb,*
넘겨다보,Verb,*
넘겨들,Verb,*
넘겨받,Verb,*
넘겨보,Verb,*
넘겨주,Verb,*
넘겨짚,Verb,*
넘기,Verb,*
넘나,Verb,*
넘나들,Verb,*
넘너지,Verb,*
넘놀,Verb,*
넘보,Verb,*
넘실거리,Verb,*
넘실대,Verb,*
넘어가,Verb,*
넘어다보,Verb,*
넘어뜨리,Verb,*
넘어서,Verb,*
넘어오,Verb,*
넘어지,Verb,*
넘어치,Verb,*
넘어트리,Verb,*
넘점직히,Verb,*
넘쳐나,Verb,*
넘쳐흐르,Verb,*
넘치,Verb,*
넣,Verb,*
네기,Verb,*
넨장치,Verb,*
넹기,Verb,*
녀,Verb,*
노,Verb,*
노나,Verb,*
노나묵,Verb,*
노놔먹,Verb,*
노놔주,Verb,*
노누,Verb,*
노니,Verb,*
노닐,Verb,*
노닥거리,Verb,*
노닥이,Verb,*
노래,Verb,*
노래지,Verb,*
노려보,Verb,*
노리,Verb,*
노릿노릿하,Verb,*
노망들,Verb,*
노박이,Verb,*
노박히,Verb,*
노여워하,Verb,*
노여하,Verb,*
노오올,Verb,*
노올,Verb,*
노젓,Verb,*
노하,Verb,*
녹,Verb,*
녹슬,Verb,*
녹쓸,Verb,*
녹아나,Verb,*
녹아내리,Verb,*
녹아들,Verb,*
녹여내,Verb,*
녹이,Verb,*
논매,Verb,*
논하,Verb,*
놀,Verb,*
놀고먹,Verb,*
놀구먹,Verb,*
놀뛰,Verb,*
놀라,Verb,*
놀라워하,Verb,*
놀락하,Verb,*
놀래,Verb,*
놀래키,Verb,*
놀러가,Verb,*
놀러오,Verb,*
놀려먹,Verb,*
놀리,Verb,*
놀아나,Verb,*
놀아먹,Verb,*
농담삼,Verb,*
농사짓,Verb,*
농익,Verb,*
농탕치,Verb,*
농하,Verb,*
높이,Verb,*
높히,Verb,*
놓,Verb,*
놓아가,Verb,*
놓아두,Verb,*
놓아먹,Verb,*
놓아먹이,Verb,*
놓아주,Verb,*
놓여나,Verb,*
놓여나오,Verb,*
놓이,Verb,*
놓있,Verb,*
놓치,Verb,*
놔두,Verb,*
놔주,Verb,*
놨두,Verb,*
뇌,Verb,*
뇌까리,Verb,*
뇌이,Verb,*
뇌히,Verb,*
누,Verb,*
누그러들,Verb,*
누그러뜨리,Verb,*
누그러지,Verb,*
누그러트리,Verb,*
누그리,Verb,*
누래지,Verb,*
누레지,Verb,*
누루,Verb,*
누르,Verb,*
누리,Verb,*
누벼오,Verb,*
누비,Verb,*
누이,Verb,*
누지르,Verb,*
눅,Verb,*
눅어지,Verb,*
눅이,Verb,*
눅지,Verb,*
눈감,Verb,*
눈깜빡하,Verb,*
눈깜짝하,Verb,*
눈뜨,Verb,*
눈멀,Verb,*
눈물나,Verb,*
눈물짓,Verb,*
눈여겨보,Verb,*
눈여기,Verb,*
눈익,Verb,*
눈주,Verb,*
눈치보,Verb,*
눈치채,Verb,*
눈트,Verb,*
눈흘기,Verb,*
눋,Verb,*
눌,Verb,*
눌러놓,Verb,*
눌러두,Verb,*
눌러붙,Verb,*
눌러살,Verb,*
눌러쓰,Verb,*
눌러앉,Verb,*
눌러앉히,Verb,*
눌러쥐,Verb,*
눌르,Verb,*
눌리,Verb,*
눌리우,Verb,*
눌어붙,Verb,*
눌이,Verb,*
눕,Verb,*
눕히,Verb,*
눗,Verb,*
눙치,Verb,*
뉘,Verb,*
뉘엿거리,Verb,*
뉘우,Verb,*
뉘우치,Verb,*
뉘이,Verb,*
느글거리,Verb,*
느기,Verb,*
느껴,Verb,*
느껴울,Verb,*
느껴지,Verb,*
느끼,Verb,*
느러트리,Verb,*
느려빠지,Verb,*
느리우,Verb,*
느리적거리,Verb,*
느물거리,Verb,*
느시렁거리,Verb,*
느적이,Verb,*
느즈러뜨리,Verb,*
느즈러지,Verb,*
늑놀,Verb,*
는적대,Verb,*
늘,Verb,*
늘리,Verb,*
늘어나,Verb,*
늘어놓,Verb,*
늘어놓이,Verb,*
늘어뜨리,Verb,*
늘어붙,Verb,*
늘어서,Verb,*
늘어세우,Verb,*
늘어앉,Verb,*
늘어지,Verb,*
늘여뜨리,Verb,*
늘이,Verb,*
늘쿠,Verb,*
늘큰거리,Verb,*
늘키,Verb,*
늙,Verb,*
늠,Verb,*
늠실늠실거리,Verb,*
능갈치,Verb,*
능글거리,Verb,*
능글대,Verb,*
능치,Verb,*
늦,Verb,*
늦구,Verb,*
늦되,Verb,*
늦배우,Verb,*
늦어지,Verb,*
늦자라,Verb,*
늦잡죄,Verb,*
늦쳐지,Verb,*
늦추,Verb,*
늦추잡,Verb,*
늫,Verb,*
니,Verb,*
니루,Verb,*
니르,Verb,*
다가가,Verb,*
다가들,Verb,*
다가붙,Verb,*
다가서,Verb,*
다가세우,Verb,*
다가앉,Verb,*
다가오,Verb,*
다가쥐,Verb,*
다구치,Verb,*
다그,Verb,*
다그치,Verb,*
다녀가,Verb,*
다녀오,Verb,*
다니,Verb,*
다다르,Verb,*
다닫,Verb,*
다독거리,Verb,*
다독이,Verb,*
다둑거리,Verb,*
다둑이,Verb,*
다듬,Verb,*
다디,Verb,*
다려가,Verb,*
다려오,Verb,*
다루,Verb,*
다르,Verb,*
다름아니,Verb,*
다리,Verb,*
다리걸,Verb,*
다물,Verb,*
다물리,Verb,*
다바치,Verb,*
다스리,Verb,*
다시,Verb,*
다오치,Verb,*
다우치,Verb,*
다음가,Verb,*
다잡,Verb,*
다져넣,Verb,*
다지,Verb,*
다지르,Verb,*
다치,Verb,*
다투,Verb,*
다하,Verb,*
닥닥거리,Verb,*
닥뜨리,Verb,*
닥쳐들,Verb,*
닥쳐오,Verb,*
닥치,Verb,*
닦,Verb,*
닦아세우,Verb,*
닦이,Verb,*
닦치,Verb,*
단기,Verb,*
단정짓,Verb,*
닫,Verb,*
닫기,Verb,*
닫아걸,Verb,*
닫치,Verb,*
닫히,Verb,*
달,Verb,*
달가닥거리,Verb,*
달가워하,Verb,*
달각거리,Verb,*
달각이,Verb,*
달강거리,Verb,*
달겨들,Verb,*
달구,Verb,*
달구지내,Verb,*
달구치,Verb,*
달그락거리,Verb,*
달그락대,Verb,*
달기,Verb,*
달달거리,Verb,*
달뜨,Verb,*
달라,Verb,*
달라들,Verb,*
달라붙,Verb,*
달라지,Verb,*
달랑거리,Verb,*
달랑이,Verb,*
달래,Verb,*
달러들,Verb,*
달러붙,Verb,*
달러지,Verb,*
달려가,Verb,*
달려나가,Verb,*
달려나오,Verb,*
달려들,Verb,*
달려붙,Verb,*
달려오,Verb,*
달리,Verb,*
달리어들,Verb,*
달리지,Verb,*
달리하,Verb,*
달막이,Verb,*
달싹거리,Verb,*
달싹대,Verb,*
달싹이,Verb,*
달아나,Verb,*
달아내,Verb,*
달아매,Verb,*
달아보,Verb,*
달아오,Verb,*
달아오르,Verb,*
달어나,Verb,*
달여나가,Verb,*
달음,Verb,*
달음박질치,Verb,*
달음질치,Verb,*
달이,Verb,*
달창거리,Verb,*
달창나,Verb,*
달콤떨,Verb,*
달하,Verb,*
닮,Verb,*
닳,Verb,*
닳리,Verb,*
닳아빠지,Verb,*
닳아오르,Verb,*
닳창나,Verb,*
담,Verb,*
담가지,Verb,*
담구,Verb,*
담그,Verb,*
담기,Verb,*
담쌓,Verb,*
담아내,Verb,*
담으리,Verb,*
답쌓이,Verb,*
답쌔이,Verb,*
답치,Verb,*
답하,Verb,*
당그,Verb,*
당기,Verb,*
당하,Verb,*
당허,Verb,*
당히,Verb,*
닺히,Verb,*
닿,Verb,*
대,Verb,*
대가,Verb,*
대그락거리,Verb,*
대끼,Verb,*
대놓,Verb,*
대니,Verb,*
대들,Verb,*
대롱거리,Verb,*
대롱대,Verb,*
대리,Verb,*
대물리,Verb,*
대보,Verb,*
대서,Verb,*
대어들,Verb,*
대이,Verb,*
대주,Verb,*
대지르,Verb,*
대질리,Verb,*
대하,Verb,*
대허,Verb,*
댕,Verb,*
댕겨오,Verb,*
댕그러지,Verb,*
댕기,Verb,*
댕기겨오,Verb,*
더껴앉,Verb,*
더나,Verb,*
더느,Verb,*
더듬,Verb,*
더듬거리,Verb,*
더듬대,Verb,*
더디,Verb,*
더러워지,Verb,*
더럽히,Verb,*
더렵히,Verb,*
더불,Verb,*
더어드듬,Verb,*
더어어듬,Verb,*
더치,Verb,*
더펄거리,Verb,*
더펄대,Verb,*
더하,Verb,*
더허,Verb,*
던져넣,Verb,*
던져대,Verb,*
던져두,Verb,*
던져주,Verb,*
던지,Verb,*
덜,Verb,*
덜거덕거리,Verb,*
덜걱거리,Verb,*
덜겅거리,Verb,*
덜그덕대,Verb,*
덜그럭거리,Verb,*
덜덜거리,Verb,*
덜렁거리,Verb,*
덜렁대,Verb,*
덜렁이,Verb,*
덜리,Verb,*
덜쓰,Verb,*
덜커덩거리,Verb,*
덜컥거리,Verb,*
덜컹거리,Verb,*
덜컹대,Verb,*
덜컹이,Verb,*
덜하,Verb,*
덤벙거리,Verb,*
덤벙대,Verb,*
덤벼들,Verb,*
덤비,Verb,*
덥적대,Verb,*
덥죽대,Verb,*
덥치,Verb,*
덥퍽거리,Verb,*
덥히,Verb,*
덧가지,Verb,*
덧깔,Verb,*
덧껴입,Verb,*
덧나,Verb,*
덧놓,Verb,*
덧달,Verb,*
덧대,Verb,*
덧덮,Verb,*
덧들리,Verb,*
덧들이,Verb,*
덧바르,Verb,*
덧보태,Verb,*
덧붙,Verb,*
덧붙이,Verb,*
덧세우,Verb,*
덧신,Verb,*
덧쓰,Verb,*
덧쓰이,Verb,*
덧씌우,Verb,*
덧이기,Verb,*
덧입,Verb,*
덧입히,Verb,*
덧잇,Verb,*
덧치,Verb,*
덩그러,Verb,*
덩달,Verb,*
덩어리지,Verb,*
덮,Verb,*
덮누르,Verb,*
덮씌,Verb,*
덮씌우,Verb,*
덮어놓,Verb,*
덮어두,Verb,*
덮어쓰,Verb,*
덮어씌,Verb,*
덮어씌우,Verb,*
덮이,Verb,*
덮쳐누르,Verb,*
덮쳐들,Verb,*
덮치,Verb,*
덮히,Verb,*
데,Verb,*
데꾸가,Verb,*
데되,Verb,*
데려가,Verb,*
데려다주,Verb,*
데려오,Verb,*
데리,Verb,*
데불,Verb,*
데블,Verb,*
데빌,Verb,*
데억지,Verb,*
데우,Verb,*
데이,Verb,*
데치,Verb,*
델,Verb,*
뎀벼들,Verb,*
뎀비,Verb,*
뎁혀주,Verb,*
뎁히,Verb,*
뎡하,Verb,*
도,Verb,*
도닥거리,Verb,*
도닥대,Verb,*
도닥이,Verb,*
도둑맞,Verb,*
도드라지,Verb,*
도란거리,Verb,*
도려내,Verb,*
도르,Verb,*
도리,Verb,*
도리키,Verb,*
도망가,Verb,*
도망다니,Verb,*
도망치,Verb,*
도맡,Verb,*
도부치,Verb,*
도사리,Verb,*
도스러지,Verb,*
도스르,Verb,*
도스리,Verb,*
도와주,Verb,*
도적맞,Verb,*
도줏,Verb,*
도지,Verb,*
독나,Verb,*
독판치,Verb,*
돈사,Verb,*
돈치,Verb,*
돋,Verb,*
돋구,Verb,*
돋보이,Verb,*
돋뵈,Verb,*
돋아나,Verb,*
돋우,Verb,*
돋치,Verb,*
돋히,Verb,*
돌,Verb,*
돌고돌,Verb,*
돌곰기,Verb,*
돌돌거리,Verb,*
돌라막,Verb,*
돌려나,Verb,*
돌려내,Verb,*
돌려놓,Verb,*
돌려대,Verb,*
돌려먹,Verb,*
돌려받,Verb,*
돌려보,Verb,*
돌려보내,Verb,*
돌려세우,Verb,*
돌려쓰,Verb,*
돌려주,Verb,*
돌리,Verb,*
돌리어놓,Verb,*
돌보,Verb,*
돌아,Verb,*
돌아가,Verb,*
돌아가시,Verb,*
돌아눕,Verb,*
돌아다니,Verb,*
돌아다보,Verb,*
돌아댕기,Verb,*
돌아들,Verb,*
돌아보,Verb,*
돌아서,Verb,*
돌아앉,Verb,*
돌아오,Verb,*
돌어가,Verb,*
돌어오,Verb,*
돌오,Verb,*
돌이켜,Verb,*
돌이켜보,Verb,*
돌이키,Verb,*
돌잡히,Verb,*
돌쳐서,Verb,*
돌치,Verb,*
돕,Verb,*
동,Verb,*
동골거리,Verb,*
동그라지,Verb,*
동그래지,Verb,*
동그레지,Verb,*
동나,Verb,*
동당거리,Verb,*
동댕이치,Verb,*
동동거리,Verb,*
동동대,Verb,*
동떨어지,Verb,*
동양론자,Verb,*
동여매,Verb,*
동여매이,Verb,*
동원하,Verb,*
동이,Verb,*
동트,Verb,*
동하,Verb,*
동허,Verb,*
돼,Verb,*
돼먹,Verb,*
되,Verb,*
되가꾸,Verb,*
되가져가,Verb,*
되가지,Verb,*
되감,Verb,*
되감기,Verb,*
되갚,Verb,*
되거두어들이,Verb,*
되거스르,Verb,*
되걸,Verb,*
되걸리,Verb,*
되꼽치,Verb,*
되끌,Verb,*
되내이,Verb,*
되넘,Verb,*
되넘기,Verb,*
되뇌,Verb,*
되뇌기,Verb,*
되뇌이,Verb,*
되던지,Verb,*
되돌,Verb,*
되돌리,Verb,*
되돌아가,Verb,*
되돌아보,Verb,*
되돌아서,Verb,*
되돌아오,Verb,*
되돌이키,Verb,*
되돌치,Verb,*
되들어가,Verb,*
되들어서,Verb,*
되만들,Verb,*
되맞아들이,Verb,*
되맞추,Verb,*
되맡,Verb,*
되먹,Verb,*
되먹이,Verb,*
되메우,Verb,*
되몰,Verb,*
되묻,Verb,*
되물리,Verb,*
되물어지,Verb,*
되밀리,Verb,*
되바라지,Verb,*
되바르,Verb,*
되반들거리,Verb,*
되받,Verb,*
되받아치,Verb,*
되밟,Verb,*
되뱉,Verb,*
되부르,Verb,*
되붙이,Verb,*
되비추,Verb,*
되비치,Verb,*
되빼앗기,Verb,*
되사,Verb,*
되사들이,Verb,*
되사오,Verb,*
되삭이,Verb,*
되살,Verb,*
되살리,Verb,*
되살아나,Verb,*
되살아오,Verb,*
되살피,Verb,*
되삼키,Verb,*
되새기,Verb,*
되생각키,Verb,*
되세우,Verb,*
되속이,Verb,*
되솟,Verb,*
되쏘,Verb,*
되쏘아붙이,Verb,*
되씹,Verb,*
되안기,Verb,*
되어가,Verb,*
되오르,Verb,*
되울리,Verb,*
되읽,Verb,*
되작거리,Verb,*
되작이,Verb,*
되잡,Verb,*
되잡히,Verb,*
되전하,Verb,*
되접,Verb,*
되집,Verb,*
되짚,Verb,*
되짚히,Verb,*
되찌르,Verb,*
되착거리,Verb,*
되찾,Verb,*
되치,Verb,*
되타,Verb,*
되튀,Verb,*
되튀어나가,Verb,*
되튀어나오,Verb,*
되튕기,Verb,*
되팔,Verb,*
되펼치,Verb,*
되풀,Verb,*
된,Verb,*
두,Verb,*
두고보,Verb,*
두근거리,Verb,*
두근대,Verb,*
두껍,Verb,*
두둘거리,Verb,*
두둘겨맞,Verb,*
두드러지,Verb,*
두드려맞,Verb,*
두드리,Verb,*
두들겨맞,Verb,*
두들겨패,Verb,*
두들기,Verb,*
두들키,Verb,*
두디리,Verb,*
두런거리,Verb,*
두려워,Verb,*
두려워지,Verb,*
두려워하,Verb,*
두렵,Verb,*
두루,Verb,*
두르,Verb,*
두리번거리,Verb,*
두리번대,Verb,*
두릿거리,Verb,*
두어두,Verb,*
두재우,Verb,*
두집,Verb,*
두쪽나,Verb,*
두척이,Verb,*
둔하,Verb,*
둘라치,Verb,*
둘러놓,Verb,*
둘러대,Verb,*
둘러마시,Verb,*
둘러막,Verb,*
둘러말하,Verb,*
둘러매,Verb,*
둘러메,Verb,*
둘러미,Verb,*
둘러보,Verb,*
둘러붙,Verb,*
둘러붙이,Verb,*
둘러서,Verb,*
둘러싸,Verb,*
둘러싸이,Verb,*
둘러쌓,Verb,*
둘러쓰,Verb,*
둘러씌우,Verb,*
둘러앉,Verb,*
둘러앉히,Verb,*
둘러엎,Verb,*
둘러지,Verb,*
둘러치,Verb,*
둘렁거리,Verb,*
둘르,Verb,*
둘리,Verb,*
둘리우,Verb,*
둘메치,Verb,*
둘어앉,Verb,*
둘째가,Verb,*
둘째치,Verb,*
둥개,Verb,*
둥그래지,Verb,*
둥그러지,Verb,*
둥그레지,Verb,*
둥글,Verb,*
둥글리,Verb,*
둥당거리,Verb,*
둥실거리,Verb,*
둥치,Verb,*
뒈,Verb,*
뒈어지,Verb,*
뒈지,Verb,*
뒤,Verb,*
뒤굴,Verb,*
뒤끓,Verb,*
뒤넘,Verb,*
뒤덮,Verb,*
뒤덮이,Verb,*
뒤덮히,Verb,*
뒤돌,Verb,*
뒤돌아보,Verb,*
뒤돌아서,Verb,*
뒤따라가,Verb,*
뒤따라오,Verb,*
뒤따르,Verb,*
뒤딸리,Verb,*
뒤떨어지,Verb,*
뒤뚱거리,Verb,*
뒤뚱대,Verb,*
뒤로하,Verb,*
뒤룩거리,Verb,*
뒤마르,Verb,*
뒤말리,Verb,*
뒤미치,Verb,*
뒤바꾸,Verb,*
뒤바뀌,Verb,*
뒤밟,Verb,*
뒤보,Verb,*
뒤보아주,Verb,*
뒤비지,Verb,*
뒤서,Verb,*
뒤섞,Verb,*
뒤섞이,Verb,*
뒤설레,Verb,*
뒤설레이,Verb,*
뒤스르,Verb,*
뒤쓰,Verb,*
뒤어쓰,Verb,*
뒤얽,Verb,*
뒤얽히,Verb,*
뒤엉기,Verb,*
뒤엉키,Verb,*
뒤엎,Verb,*
뒤엎어지,Verb,*
뒤여지,Verb,*
뒤잇,Verb,*
뒤적거리,Verb,*
뒤적대,Verb,*
뒤적뒤적거리,Verb,*
뒤적이,Verb,*
뒤져내,Verb,*
뒤좇,Verb,*
뒤죽,Verb,*
뒤지,Verb,*
뒤집,Verb,*
뒤집어쓰,Verb,*
뒤집어씌,Verb,*
뒤집어씌우,Verb,*
뒤집어엎,Verb,*
뒤집히,Verb,*
뒤짚,Verb,*
뒤쫓,Verb,*
뒤쫓기,Verb,*
뒤쫓아가,Verb,*
뒤찮,Verb,*
뒤채,Verb,*
뒤채이,Verb,*
뒤처지,Verb,*
뒤척거리,Verb,*
뒤척이,Verb,*
뒤쳐지,Verb,*
뒤치,Verb,*
뒤치락거리,Verb,*
뒤통수치,Verb,*
뒤퉁그러지,Verb,*
뒤틀,Verb,*
뒤틀리,Verb,*
뒤틀어지,Verb,*
뒤헝클,Verb,*
뒤헝클어지,Verb,*
뒤훑,Verb,*
뒤흔들,Verb,*
뒤흔들리,Verb,*
뒷나,Verb,*
뒷받치,Verb,*
뒷북치,Verb,*
뒷히,Verb,*
뒹굴,Verb,*
뒹굴르,Verb,*
뒹굴리,Verb,*
뒹굴어다니,Verb,*
드,Verb,*
드가,Verb,*
드나,Verb,*
드나들,Verb,*
드날리,Verb,*
드넓히,Verb,*
드높이,Verb,*
드놓,Verb,*
드래,Verb,*
드러,Verb,*
드러가,Verb,*
드러나,Verb,*
드러내,Verb,*
드러내놓,Verb,*
드러눕,Verb,*
드러오,Verb,*
드려내,Verb,*
드리,Verb,*
드리우,Verb,*
드물,Verb,*
드설레,Verb,*
드시,Verb,*
드이,Verb,*
득시글거리,Verb,*
득실거리,Verb,*
득실대,Verb,*
득실득실거리,Verb,*
득하,Verb,*
듣,Verb,*
듣기,Verb,*
듣어가,Verb,*
들,Verb,*
들가불,Verb,*
들고나,Verb,*
들고나오,Verb,*
들고뛰,Verb,*
들고일어나,Verb,*
들구나,Verb,*
들까부르,Verb,*
들까불,Verb,*
들깨우,Verb,*
들끊,Verb,*
들끓,Verb,*
들날락거리,Verb,*
들달리,Verb,*
들들대,Verb,*
들뛰,Verb,*
들뜨,Verb,*
들락거리,Verb,*
들락날락거리,Verb,*
들락대,Verb,*
들락이,Verb,*
들랑거리,Verb,*
들랑이,Verb,*
들러가,Verb,*
들러붙,Verb,*
들려,Verb,*
들려다보,Verb,*
들려오,Verb,*
들려주,Verb,*
들르,Verb,*
들리,Verb,*
들먹,Verb,*
들먹거리,Verb,*
들먹대,Verb,*
들먹이,Verb,*
들볶,Verb,*
들볶이,Verb,*
들부수,Verb,*
들부시,Verb,*
들붙,Verb,*
들썩거리,Verb,*
들썩이,Verb,*
들썽거리,Verb,*
들썽이,Verb,*
들쑤성거리,Verb,*
들쑤시,Verb,*
들쓰,Verb,*
들씌우,Verb,*
들씩거리,Verb,*
들앉,Verb,*
들어,Verb,*
들어가,Verb,*
들어나르,Verb,*
들어내,Verb,*
들어눕,Verb,*
들어다보,Verb,*
들어닥치,Verb,*
들어뜨리,Verb,*
들어맞,Verb,*
들어먹,Verb,*
들어박히,Verb,*
들어보,Verb,*
들어붓,Verb,*
들어붙,Verb,*
들어서,Verb,*
들어스,Verb,*
들어앉,Verb,*
들어앉히,Verb,*
들어엎디,Verb,*
들어오,Verb,*
들어올리,Verb,*
들어주,Verb,*
들어차,Verb,*
들여가,Verb,*
들여놓,Verb,*
들여다보,Verb,*
들여다보이,Verb,*
들여다뵈,Verb,*
들여마시,Verb,*
들여보내,Verb,*
들여쉬,Verb,*
들여쌓,Verb,*
들여앉히,Verb,*
들여오,Verb,*
들여주,Verb,*
들오,Verb,*
들이,Verb,*
들이내쉬,Verb,*
들이놓,Verb,*
들이닥치,Verb,*
들이대,Verb,*
들이덤비,Verb,*
들이뜨리,Verb,*
들이마시,Verb,*
들이몰,Verb,*
들이몰리,Verb,*
들이밀,Verb,*
들이밀리,Verb,*
들이박,Verb,*
들이박히,Verb,*
들이받,Verb,*
들이붓,Verb,*
들이비치,Verb,*
들이쉬,Verb,*
들이앉,Verb,*
들이차,Verb,*
들이치,Verb,*
들이켜,Verb,*
들이키,Verb,*
들처미,Verb,*
들척거리,Verb,*
들척이,Verb,*
들쳐메,Verb,*
들쳐업,Verb,*
들추,Verb,*
들추어내,Verb,*
들춰내,Verb,*
들치,Verb,*
들키,Verb,*
들킬,Verb,*
들통나,Verb,*
들피지,Verb,*
듬뿍대,Verb,*
듯,Verb,*
등지,Verb,*
등쳐먹,Verb,*
등치,Verb,*
듸미,Verb,*
듸우,Verb,*
디,Verb,*
디나,Verb,*
디다리,Verb,*
디디,Verb,*
디룩거리,Verb,*
디리,Verb,*
디밀,Verb,*
디비,Verb,*
디비뿌,Verb,*
디비지,Verb,*
디지,Verb,*
딛,Verb,*
딜리버리하,Verb,*
딩굴,Verb,*
따,Verb,*
따겁,Verb,*
따끈거리,Verb,*
따끔거리,Verb,*
따내,Verb,*
따놓,Verb,*
따닥거리,Verb,*
따돌리,Verb,*
따따거리,Verb,*
따라,Verb,*
따라가,Verb,*
따라나서,Verb,*
따라나오,Verb,*
따라다녀보,Verb,*
따라다니,Verb,*
따라댕기,Verb,*
따라부르,Verb,*
따라붙,Verb,*
따라서,Verb,*
따라오,Verb,*
따라올리,Verb,*
따라와주,Verb,*
따라잡,Verb,*
따라잡히,Verb,*
따라하,Verb,*
따로내,Verb,*
따루,Verb,*
따르,Verb,*
따리,Verb,*
따먹,Verb,*
따먹히,Verb,*
따오,Verb,*
따지,Verb,*
딱감,Verb,*
딱딱거리,Verb,*
딲,Verb,*
딸,Verb,*
딸각거리,Verb,*
딸각이,Verb,*
딸그락거리,Verb,*
딸깍거리,Verb,*
딸랑거리,Verb,*
딸랑대,Verb,*
딸랑이,Verb,*
딸려들,Verb,*
딸려보내,Verb,*
딸리,Verb,*
딸싹거리,Verb,*
땀나,Verb,*
땅기,Verb,*
땅땅거리,Verb,*
땋,Verb,*
땋이,Verb,*
때,Verb,*
때가,Verb,*
때기,Verb,*
때뜨,Verb,*
때래잡,Verb,*
때려,Verb,*
때려누이,Verb,*
때려눕히,Verb,*
때려맞추,Verb,*
때려부수,Verb,*
때려부시,Verb,*
때려싣,Verb,*
때려잡,Verb,*
때려죽이,Verb,*
때려치,Verb,*
때려치우,Verb,*
때리,Verb,*
때맞추,Verb,*
때묻,Verb,*
때우,Verb,*
땍땍거리,Verb,*
땡기,Verb,*
